ring,year,doy,depth,sm
11,2011,263,3,27.575
11,2011,266,3,27.8031
11,2011,269,3,28.6176
1,2011,167,4,38.8282
1,2011,171,4,39.0712
1,2011,173,4,39.0547
1,2011,175,4,38.8368
1,2011,178,4,38.8987
1,2011,180,4,39.397
1,2011,182,4,39.0453
1,2011,186,4,39.0314
1,2011,192,4,38.7276
1,2011,194,4,35.2834
1,2011,196,4,32.4571
1,2011,199,4,28.81
1,2011,201,4,27.7017
1,2011,203,4,26.2032
1,2011,206,4,26.4385
1,2011,208,4,26.288
1,2011,210,4,26.2461
1,2011,213,4,26.2455
1,2011,215,4,26.1122
1,2011,217,4,25.8534
1,2011,220,4,26.0451
1,2011,222,4,25.9525
1,2011,224,4,25.7146
1,2011,227,4,26.3608
1,2011,229,4,26.3647
1,2011,231,4,26.3255
1,2011,234,4,26.269
1,2011,237,4,28.9391
1,2011,241,4,28.4294
1,2011,243,4,28.2812
1,2011,250,4,26.3845
1,2011,252,4,26.5489
1,2011,255,4,26.7836
1,2011,258,4,26.3393
1,2011,263,4,26.8402
1,2011,266,4,26.7203
1,2011,269,4,27.7574
4,2011,167,4,40.6227
4,2011,171,4,40.3527
4,2011,173,4,40.344
4,2011,175,4,40.0095
4,2011,178,4,40.335
4,2011,180,4,40.5583
4,2011,182,4,40.3721
4,2011,186,4,40.4658
4,2011,192,4,42.5532
4,2011,194,4,41.0829
4,2011,196,4,36.6634
4,2011,199,4,32.5713
4,2011,201,4,31.1919
4,2011,203,4,28.6177
4,2011,206,4,31.5569
4,2011,208,4,30.582
4,2011,210,4,28.6279
4,2011,213,4,28.7235
4,2011,215,4,28.4601
4,2011,217,4,27.0269
4,2011,220,4,27.7318
4,2011,222,4,27.8802
4,2011,224,4,27.3286
4,2011,227,4,29.7584
4,2011,229,4,29.4579
4,2011,231,4,28.7815
4,2011,234,4,28.2432
4,2011,237,4,35.0958
4,2011,241,4,33.491
4,2011,243,4,32.283
4,2011,250,4,30.7236
4,2011,252,4,31.7175
4,2011,255,4,32.3946
4,2011,258,4,32.463
4,2011,263,4,33.2129
4,2011,266,4,33.2371
4,2011,269,4,36.5243
10,2011,167,4,36.9721
10,2011,171,4,37.036
10,2011,173,4,36.7297
10,2011,175,4,36.7807
10,2011,178,4,36.9404
10,2011,180,4,37.3043
10,2011,182,4,37.1312
10,2011,186,4,37.188
10,2011,192,4,38.2741
10,2011,194,4,36.4941
10,2011,196,4,34.7381
10,2011,199,4,33.012
10,2011,201,4,31.5096
10,2011,203,4,30.7302
10,2011,206,4,29.4728
10,2011,208,4,29.9108
10,2011,210,4,29.198
10,2011,213,4,29.9009
10,2011,215,4,29.0736
10,2011,217,4,29.6322
10,2011,220,4,29.0343
10,2011,222,4,29.5361
10,2011,224,4,28.4275
10,2011,227,4,29.134
10,2011,229,4,28.3982
10,2011,231,4,29.1103
10,2011,234,4,28.1491
10,2011,237,4,30.2799
10,2011,241,4,29.1482
10,2011,243,4,29.2631
10,2011,250,4,27.014
10,2011,255,4,27.622
10,2011,258,4,26.7191
10,2011,263,4,27.4985
10,2011,266,4,26.9228
10,2011,269,4,27.5828
11,2011,167,4,38.1616
11,2011,171,4,38.445
11,2011,173,4,38.4953
11,2011,175,4,38.1034
11,2011,178,4,38.5401
11,2011,180,4,38.8193
11,2011,182,4,38.9247
11,2011,186,4,38.8703
11,2011,192,4,40.0333
11,2011,194,4,38.9353
11,2011,196,4,38.496
11,2011,199,4,36.0835
11,2011,201,4,33.8038
11,2011,203,4,32.0457
11,2011,206,4,30.6788
11,2011,208,4,31.0231
11,2011,210,4,30.3101
11,2011,213,4,30.1528
11,2011,215,4,29.7591
11,2011,217,4,29.521
11,2011,220,4,29.4346
11,2011,222,4,29.6256
11,2011,224,4,29.1099
11,2011,227,4,28.9155
11,2011,229,4,28.7844
11,2011,231,4,29.2279
11,2011,234,4,28.5935
11,2011,237,4,30.2646
11,2011,241,4,29.7879
11,2011,243,4,29.9548
11,2011,250,4,29.1155
11,2011,255,4,29.5518
11,2011,258,4,29.0521
11,2011,263,4,29.3404
11,2011,266,4,29.1292
11,2011,269,4,29.5874
1,2011,167,5,41.2341
1,2011,171,5,41.349
1,2011,173,5,41.3208
1,2011,175,5,41.1498
1,2011,178,5,41.277
1,2011,180,5,41.5646
1,2011,182,5,41.2558
1,2011,186,5,41.4248
1,2011,192,5,43.6872
1,2011,194,5,42.8009
1,2011,196,5,40.8678
1,2011,199,5,34.5761
1,2011,201,5,31.7767
1,2011,203,5,28.8988
1,2011,206,5,27.9122
1,2011,208,5,27.9629
1,2011,210,5,27.8824
1,2011,213,5,27.7132
1,2011,215,5,27.8307
1,2011,217,5,27.4614
1,2011,220,5,27.6067
1,2011,222,5,27.5662
1,2011,224,5,27.2031
1,2011,227,5,27.4677
1,2011,229,5,27.5049
1,2011,231,5,27.6989
1,2011,234,5,27.4814
1,2011,237,5,29.0991
1,2011,241,5,29.1157
1,2011,243,5,28.9737
1,2011,250,5,27.3778
1,2011,252,5,27.7967
1,2011,255,5,27.9143
1,2011,258,5,27.5342
1,2011,263,5,27.8796
1,2011,266,5,27.9957
1,2011,269,5,28.1594
4,2011,167,5,41.2011
4,2011,171,5,40.8343
4,2011,173,5,40.8707
4,2011,175,5,40.5627
4,2011,178,5,40.7882
4,2011,180,5,41.0775
4,2011,182,5,40.8798
4,2011,186,5,41.0316
4,2011,192,5,43.2724
4,2011,194,5,42.9202
4,2011,196,5,42.4338
4,2011,199,5,40.5356
4,2011,201,5,37.488
4,2011,203,5,34.1056
4,2011,206,5,34.0892
4,2011,208,5,33.5636
4,2011,210,5,32.1062
4,2011,213,5,32.0604
4,2011,215,5,32.0691
4,2011,217,5,31.0868
4,2011,220,5,31.5174
4,2011,222,5,31.3418
4,2011,224,5,31.0252
4,2011,227,5,32.2106
4,2011,229,5,32.0675
4,2011,231,5,31.8865
4,2011,234,5,31.2698
4,2011,237,5,35.7897
4,2011,241,5,35.2845
4,2011,243,5,34.2273
4,2011,250,5,33.3062
4,2011,252,5,33.6784
4,2011,255,5,34.1922
4,2011,258,5,33.504
4,2011,263,5,34.9947
4,2011,266,5,34.8409
4,2011,269,5,36.6723
10,2011,167,5,39.529
10,2011,171,5,39.4614
10,2011,173,5,39.2553
10,2011,175,5,39.1209
10,2011,178,5,39.3925
10,2011,180,5,39.5355
10,2011,182,5,39.7924
10,2011,186,5,39.5468
10,2011,192,5,41.7283
10,2011,194,5,40.9454
10,2011,196,5,40.0164
10,2011,199,5,37.7562
10,2011,201,5,36.3143
10,2011,203,5,34.1462
10,2011,206,5,33.0485
10,2011,208,5,32.7198
10,2011,210,5,32.7139
10,2011,213,5,32.8846
10,2011,215,5,32.3374
10,2011,217,5,32.4586
10,2011,220,5,32.5181
10,2011,222,5,32.5048
10,2011,224,5,31.7059
10,2011,227,5,32.0585
10,2011,229,5,31.7279
10,2011,231,5,31.7741
10,2011,234,5,31.3485
10,2011,237,5,32.5251
10,2011,241,5,31.9232
10,2011,243,5,31.8416
10,2011,250,5,29.5791
10,2011,255,5,29.6536
10,2011,258,5,29.5582
10,2011,263,5,29.9055
10,2011,266,5,29.6082
10,2011,269,5,30.174
11,2011,167,5,40.2341
11,2011,171,5,40.5193
11,2011,173,5,40.7311
11,2011,175,5,40.4455
11,2011,178,5,40.5812
11,2011,180,5,40.8325
11,2011,182,5,40.9402
11,2011,186,5,40.9099
11,2011,192,5,43.0398
11,2011,194,5,42.513
11,2011,196,5,42.684
11,2011,199,5,41.7924
11,2011,201,5,40.9895
11,2011,203,5,38.3027
11,2011,206,5,36.8705
11,2011,208,5,36.7676
11,2011,210,5,36.4822
11,2011,213,5,35.9446
11,2011,215,5,35.2301
11,2011,217,5,34.5635
11,2011,220,5,34.3592
11,2011,222,5,34.4314
11,2011,224,5,33.539
11,2011,227,5,33.5836
11,2011,229,5,33.5835
11,2011,231,5,33.6825
11,2011,234,5,33.3066
11,2011,237,5,34.4681
11,2011,241,5,34.0032
11,2011,243,5,34.3753
11,2011,250,5,33.2964
11,2011,255,5,33.9309
11,2011,258,5,33.5366
11,2011,263,5,33.448
11,2011,266,5,33.5619
11,2011,269,5,33.7814
1,2011,167,6,42.9473
1,2011,171,6,42.7705
1,2011,173,6,42.7325
1,2011,175,6,42.6743
1,2011,178,6,42.7525
1,2011,180,6,43.1318
1,2011,182,6,42.8291
1,2011,186,6,42.9556
1,2011,192,6,45.7075
1,2011,194,6,45.3368
1,2011,196,6,45.0853
1,2011,199,6,43.2681
1,2011,201,6,39.1437
1,2011,203,6,33.3389
1,2011,206,6,31.0877
1,2011,208,6,30.9475
1,2011,210,6,29.9676
1,2011,213,6,30.0965
1,2011,215,6,30.1133
1,2011,217,6,29.542
1,2011,220,6,29.6475
1,2011,222,6,29.7388
1,2011,224,6,29.132
1,2011,227,6,29.3657
1,2011,229,6,29.3675
1,2011,231,6,29.3929
1,2011,234,6,28.9462
1,2011,237,6,30.438
1,2011,241,6,30.3617
1,2011,243,6,30.3455
1,2011,250,6,28.8527
1,2011,252,6,29.3753
1,2011,255,6,29.5739
1,2011,258,6,28.9588
1,2011,263,6,29.1899
1,2011,266,6,29.3841
1,2011,269,6,29.6019
4,2011,167,6,41.6027
4,2011,171,6,41.2802
4,2011,173,6,41.3161
4,2011,175,6,41.0995
4,2011,178,6,41.3176
4,2011,180,6,41.4681
4,2011,182,6,41.3069
4,2011,186,6,41.5351
4,2011,192,6,43.9764
4,2011,194,6,43.7163
4,2011,196,6,43.8649
4,2011,199,6,43.0449
4,2011,201,6,42.1486
4,2011,203,6,38.4986
4,2011,206,6,36.4278
4,2011,208,6,35.7498
4,2011,210,6,35.1309
4,2011,213,6,34.8402
4,2011,215,6,34.3257
4,2011,217,6,33.6928
4,2011,220,6,33.1856
4,2011,222,6,33.0965
4,2011,224,6,32.5653
4,2011,227,6,33.3745
4,2011,229,6,33.1208
4,2011,231,6,32.9469
4,2011,234,6,32.8686
4,2011,237,6,36.3444
4,2011,241,6,36.1092
4,2011,243,6,35.8669
4,2011,250,6,35.0162
4,2011,252,6,34.8048
4,2011,255,6,35.1639
4,2011,258,6,34.7483
4,2011,263,6,35.1901
4,2011,266,6,34.9765
4,2011,269,6,36.6043
10,2011,167,6,41.5114
10,2011,171,6,41.3555
10,2011,173,6,41.2576
10,2011,175,6,41.164
10,2011,178,6,41.3307
10,2011,180,6,41.5071
10,2011,182,6,41.6714
10,2011,186,6,41.6076
10,2011,192,6,44.0158
10,2011,194,6,43.7242
10,2011,196,6,43.571
10,2011,199,6,41.7475
10,2011,201,6,40.2194
10,2011,203,6,36.9533
10,2011,206,6,35.4063
10,2011,208,6,34.9447
10,2011,210,6,34.9236
10,2011,213,6,34.8209
10,2011,215,6,34.785
10,2011,217,6,34.1619
10,2011,220,6,34.5784
10,2011,222,6,34.1569
10,2011,224,6,33.7643
10,2011,227,6,33.86
10,2011,229,6,33.7941
10,2011,231,6,33.4841
10,2011,234,6,33.035
10,2011,237,6,33.6717
10,2011,241,6,33.188
10,2011,243,6,33.0282
10,2011,250,6,31.2719
10,2011,255,6,31.4017
10,2011,258,6,31.3312
10,2011,263,6,31.3109
10,2011,266,6,31.4546
10,2011,269,6,31.2767
11,2011,167,6,41.1342
11,2011,171,6,41.003
11,2011,173,6,41.2902
11,2011,175,6,41.052
11,2011,178,6,41.0914
11,2011,180,6,41.2666
11,2011,182,6,41.2658
11,2011,186,6,41.3684
11,2011,192,6,43.5312
11,2011,194,6,43.1719
11,2011,196,6,43.1332
11,2011,199,6,42.9992
11,2011,201,6,42.5932
11,2011,203,6,42.3677
11,2011,206,6,41.0125
11,2011,208,6,40.9467
11,2011,210,6,40.0556
11,2011,213,6,39.8861
11,2011,215,6,39.4172
11,2011,217,6,38.6587
11,2011,220,6,38.1838
11,2011,222,6,38.0668
11,2011,224,6,37.4256
11,2011,227,6,37.4894
11,2011,229,6,36.8674
11,2011,231,6,37.236
11,2011,234,6,37.177
11,2011,237,6,37.5451
11,2011,241,6,37.1929
11,2011,243,6,37.4814
11,2011,250,6,36.6842
11,2011,255,6,36.8979
11,2011,258,6,36.6273
11,2011,263,6,36.6554
11,2011,266,6,36.6978
11,2011,269,6,36.5246
1,2011,167,7,41.9039
1,2011,171,7,41.7234
1,2011,173,7,41.7055
1,2011,175,7,41.6082
1,2011,178,7,41.8074
1,2011,180,7,42.0214
1,2011,182,7,41.8285
1,2011,186,7,41.9457
1,2011,192,7,44.5391
1,2011,194,7,44.2441
1,2011,196,7,44.1536
1,2011,199,7,44.059
1,2011,201,7,43.4225
1,2011,203,7,39.687
1,2011,206,7,36.5435
1,2011,208,7,35.8343
1,2011,210,7,34.1371
1,2011,213,7,33.6232
1,2011,215,7,33.4544
1,2011,217,7,32.8724
1,2011,220,7,32.9402
1,2011,222,7,32.7811
1,2011,224,7,32.0291
1,2011,227,7,32.1323
1,2011,229,7,32.2522
1,2011,231,7,32.4249
1,2011,234,7,31.668
1,2011,237,7,33.3635
1,2011,241,7,33.4885
1,2011,243,7,33.0346
1,2011,250,7,31.7162
1,2011,252,7,32.2502
1,2011,255,7,32.7756
1,2011,258,7,32.1061
1,2011,263,7,32.4373
1,2011,266,7,32.6049
1,2011,269,7,32.6867
4,2011,167,7,41.4284
4,2011,171,7,41.0599
4,2011,173,7,41.1329
4,2011,175,7,40.9275
4,2011,178,7,41.0126
4,2011,180,7,41.2851
4,2011,182,7,41.143
4,2011,186,7,41.3333
4,2011,192,7,43.586
4,2011,194,7,43.3534
4,2011,196,7,43.6278
4,2011,199,7,43.1597
4,2011,201,7,42.8328
4,2011,203,7,40.4906
4,2011,206,7,37.3212
4,2011,208,7,36.3794
4,2011,210,7,35.1995
4,2011,213,7,34.7372
4,2011,215,7,33.5199
4,2011,217,7,33.3872
4,2011,220,7,32.2228
4,2011,222,7,31.8057
4,2011,224,7,31.5307
4,2011,227,7,31.9505
4,2011,229,7,31.6217
4,2011,231,7,31.3917
4,2011,234,7,31.428
4,2011,237,7,34.0096
4,2011,241,7,34.0587
4,2011,243,7,34.4213
4,2011,250,7,33.3143
4,2011,252,7,32.9065
4,2011,255,7,32.8029
4,2011,258,7,32.8059
4,2011,263,7,32.8046
4,2011,266,7,32.6733
4,2011,269,7,34.0923
10,2011,167,7,41.2464
10,2011,171,7,41.1031
10,2011,173,7,40.9732
10,2011,175,7,40.914
10,2011,178,7,41.0382
10,2011,180,7,41.2272
10,2011,182,7,41.4292
10,2011,186,7,41.3288
10,2011,192,7,43.7662
10,2011,194,7,43.3679
10,2011,196,7,43.6511
10,2011,199,7,43.0818
10,2011,201,7,42.6622
10,2011,203,7,40.4012
10,2011,206,7,39.1607
10,2011,208,7,37.7631
10,2011,210,7,37.5206
10,2011,213,7,37.5954
10,2011,215,7,38.0332
10,2011,217,7,37.7033
10,2011,220,7,38.1365
10,2011,222,7,37.676
10,2011,224,7,37.434
10,2011,227,7,37.418
10,2011,229,7,37.3159
10,2011,231,7,37.2219
10,2011,234,7,36.7706
10,2011,237,7,36.6171
10,2011,241,7,36.7507
10,2011,243,7,36.7158
10,2011,250,7,34.805
10,2011,255,7,35.4083
10,2011,258,7,35.471
10,2011,263,7,35.4727
10,2011,266,7,35.5713
10,2011,269,7,35.3551
11,2011,167,7,39.4597
11,2011,171,7,39.5339
11,2011,173,7,39.8881
11,2011,175,7,39.7289
11,2011,178,7,39.7786
11,2011,180,7,39.9624
11,2011,182,7,39.9392
11,2011,186,7,40.1725
11,2011,192,7,42.409
11,2011,194,7,42.0764
11,2011,196,7,42.0973
11,2011,199,7,42.2267
11,2011,201,7,42.1982
11,2011,203,7,41.8248
11,2011,206,7,41.3618
11,2011,208,7,41.187
11,2011,210,7,41.0725
11,2011,213,7,40.4727
11,2011,215,7,40.4075
11,2011,217,7,39.6694
11,2011,220,7,40.2812
11,2011,222,7,39.7612
11,2011,224,7,39.3031
11,2011,227,7,39.216
11,2011,229,7,38.8579
11,2011,231,7,39.2167
11,2011,234,7,39.2054
11,2011,237,7,39.2151
11,2011,241,7,39.2197
11,2011,243,7,38.9879
11,2011,250,7,38.4976
11,2011,255,7,39.0956
11,2011,258,7,38.8791
11,2011,263,7,38.8608
11,2011,266,7,39.0082
11,2011,269,7,38.6759
