C_Year,Obs,C_Month,C_Day,C_Hour,C_minute,dw_psp [Wm-2],temp             [Co],rh [%],Precip [mm],windspd [ms-1]
2010,5534,8,19,13,0,777.47,30.9383,47.722,0,2.6333
2010,5535,8,19,14,0,675.39,31.355,45.742,0,2.7867
2010,5536,8,19,15,0,541.15,31.4333,47.403,0,3.38
2010,5537,8,19,16,0,327.15,31.13,50.308,0,3.015
2010,5538,8,19,17,0,132.53,30.2267,56.108,0,1.9883
2010,5539,8,19,18,0,12.02,28.8067,61.85,0,2.3383
2010,5540,8,19,19,0,0,26.4817,70.673,0,3.0683
2010,5541,8,19,20,0,0,25.2083,74.498,0,3.0033
2010,5542,8,19,21,0,0,23.7633,80.463,0,2.6833
2010,5543,8,19,22,0,0,23.425,81.737,0,3.065
2010,5544,8,19,23,0,0,23.13,82.76,0,2.5433
2010,5545,8,20,0,0,0,22.645,84.285,0,2.7167
2010,5546,8,20,1,0,0,22.0633,86.882,0,2.1483
2010,5547,8,20,2,0,0,21.4867,88.755,0,2.4867
2010,5548,8,20,3,0,0,20.895,90.192,0,2.4317
2010,5549,8,20,4,0,0,20.85,90.112,0,2.8267
2010,5550,8,20,5,0,19.85,21.0533,89.293,0,3.0817
2010,5551,8,20,6,0,149.92,22.4483,84.74,0,3.1333
2010,5552,8,20,7,0,343.26,25.1433,75.675,0,4.335
2010,5553,8,20,8,0,533.13,27.4433,67.428,0,5.3083
2010,5554,8,20,9,0,699.86,29.29,61.025,0,5.4833
2010,5555,8,20,10,0,825.7,30.4617,54.465,0,6.3133
2010,5556,8,20,11,0,884.02,31.2583,50.018,0,6.1617
2010,5557,8,20,12,0,876.16,31.855,47.552,0,6.3383
2010,5558,8,20,13,0,596.21,31.6267,48.338,0,6.4017
2010,5559,8,20,14,0,234.96,30.3833,54.045,0,5.1083
2010,5560,8,20,15,0,355.18,30.2033,55.448,0,5.3133
2010,5561,8,20,16,0,222.77,29.9833,52.582,0,5.74
2010,5562,8,20,17,0,72.8,28.6583,56.818,0,4.0267
2010,5563,8,20,18,0,4.37,26.9433,63.757,0,3.315
2010,5564,8,20,19,0,0,25.7717,70.153,0,3.3567
2010,5565,8,20,20,0,0,26.0333,68.592,0,3.1833
2010,5566,8,20,21,0,0,23.1883,86.868,0.127,2.3167
2010,5567,8,20,22,0,0,22.2117,88.42,10.922,3.53
2010,5568,8,20,23,0,0,21.4483,92.553,4.064,2.895
2010,5569,8,21,0,0,0,21.1333,90.845,5.334,6.0533
2010,5570,8,21,1,0,0,20.9367,90.882,4.064,5.72
2010,5571,8,21,2,0,0,20.76,92.907,0.508,3.1183
2010,5572,8,21,3,0,0,20.6233,95.267,0.254,3.255
2010,5573,8,21,4,0,0,21.1533,95.643,0,3.8017
2010,5574,8,21,5,0,2.52,21.4817,95.803,0.127,3.125
2010,5575,8,21,6,0,61.17,22.1367,94.645,0.127,3.2983
2010,5576,8,21,7,0,302,23.26,87.717,0,4.5867
2010,5577,8,21,8,0,477.63,24.3383,81.313,0,4.5867
2010,5578,8,21,9,0,472.52,24.8417,77.765,0,4.5017
2010,5579,8,21,10,0,343.56,25.0217,77.365,0,4.3083
2010,5580,8,21,11,0,532.59,25.1383,76.748,0,4.99
2010,5581,8,21,12,0,591.37,26.255,70.84,0,4.81
2010,5582,8,21,13,0,656.67,27.0767,68.892,0,4.835
2010,5583,8,21,14,0,579.6,27.545,69.113,0,5.1267
2010,5584,8,21,15,0,438.56,27.82,68.572,0,5.1183
2010,5585,8,21,16,0,254.76,27.435,70.317,0,4.4433
2010,5586,8,21,17,0,153.01,26.7333,72.948,0,4.695
2010,5587,8,21,18,0,16.14,25.23,80.185,0,2.85
2010,5588,8,21,19,0,0,23.8017,85.248,0,1.9933
2010,5589,8,21,20,0,0,23.305,86.678,0,2.3967
2010,5590,8,21,21,0,0,22.7733,88.615,0,2.225
2010,5591,8,21,22,0,0,22.0517,91.658,0,2.0017
2010,5592,8,21,23,0,0,21.6367,93.423,0,2.3933
2010,5593,8,22,0,0,0,21.3433,95.065,0,2.5967
2010,5594,8,22,1,0,0,21.155,95.72,0,1.9967
2010,5595,8,22,2,0,0,20.86,96.047,0,2.0317
2010,5596,8,22,3,0,0,20.585,96.473,0,1.8433
2010,5597,8,22,4,0,0,20.605,96.493,0,2.255
2010,5598,8,22,5,0,12.41,20.6133,95.838,0,1.8817
2010,5599,8,22,6,0,64.33,21.515,94.917,0,2.1783
2010,5600,8,22,7,0,251.34,22.73,90.827,0,3.6967
2010,5601,8,22,8,0,468.43,23.6017,83.088,0,4.54
2010,5602,8,22,9,0,702.41,24.4367,77.513,0,4.165
2010,5603,8,22,10,0,848.48,25.745,68.035,0,4.0417
2010,5604,8,22,11,0,915.83,26.82,61.97,0,4.2733
2010,5605,8,22,12,0,914.01,28.0967,55.857,0,3.7567
2010,5606,8,22,13,0,849.66,29.1117,50.068,0,3.26
2010,5607,8,22,14,0,721.9,29.7817,48.908,0,2.9683
2010,5608,8,22,15,0,550.05,29.62,49.517,0,4.0917
2010,5609,8,22,16,0,348.68,29.1267,51.17,0,4.3067
2010,5610,8,22,17,0,148.62,27.9067,56.412,0,3.995
2010,5611,8,22,18,0,15.52,25.71,66.1,0,3.4117
2010,5612,8,22,19,0,0,23.2583,76.832,0,3.3567
2010,5613,8,22,20,0,0,21.9883,80.525,0,3.8083
2010,5614,8,22,21,0,0,21.1467,79.573,0,3.84
2010,5615,8,22,22,0,0,19.67,87.905,0,2.2083
2010,5616,8,22,23,0,0,19.0217,89.917,0,1.8833
2010,5617,8,23,0,0,0,17.6533,93.387,0,2.205
2010,5618,8,23,1,0,0,16.7533,95.257,0,2.0217
2010,5619,8,23,2,0,0,15.7983,96.83,0,1.8017
2010,5620,8,23,3,0,0,15.2817,97.72,0,2.645
2010,5621,8,23,4,0,0,15.3517,97.723,0,1.9333
2010,5622,8,23,5,0,19.93,15.265,97.887,0,2.1383
2010,5623,8,23,6,0,156.48,16.875,95.802,0,2.0767
2010,5624,8,23,7,0,351.89,19.42,91.005,0,1.9883
2010,5625,8,23,8,0,552.9,22.62,81.552,0,2.2783
2010,5626,8,23,9,0,731.09,24.8417,70.207,0,1.9833
2010,5627,8,23,10,0,850.78,26.2317,58.738,0,2.3333
2010,5628,8,23,11,0,899.18,27.0283,54.625,0,2.715
2010,5629,8,23,12,0,916.38,27.795,51.737,0,2.9917
2010,5630,8,23,13,0,777.83,28.3067,51.013,0,3.1483
2010,5631,8,23,14,0,637.74,28.6467,49.345,0,2.9717
2010,5632,8,23,15,0,546.9,28.6,49.2,0,3.1667
2010,5633,8,23,16,0,352.93,28.075,53.245,0,3.1767
2010,5634,8,23,17,0,163.94,27.1833,57.578,0,3.385
2010,5635,8,23,18,0,13.12,25.3567,64.057,0,2.6783
2010,5636,8,23,19,0,0,24.27,67.238,0,2.72
2010,5637,8,23,20,0,0,22.7867,74.255,0,2.3667
2010,5638,8,23,21,0,0,22.0317,77.087,0,2.8167
2010,5639,8,23,22,0,0,21.14,81.318,0,2.45
2010,5640,8,23,23,0,0,20.4683,84.773,0,2.4
2010,5641,8,24,0,0,0,20.035,86.995,0,2.1883
2010,5642,8,24,1,0,0,19.37,89.648,0,1.9733
2010,5643,8,24,2,0,0,19.0117,90.967,0,1.7117
2010,5644,8,24,3,0,0,17.96,92.828,0,1.7683
2010,5645,8,24,4,0,0,16.7833,95.723,0.254,1.905
2010,5646,8,24,5,0,18,17.48,94.393,0,1.8417
2010,5647,8,24,6,0,144.02,18.8517,91.135,0,1.17
2010,5648,8,24,7,0,277.25,21.2267,85.365,0,1.1333
2010,5649,8,24,8,0,510.75,23.8067,72.625,0,0.8867
2010,5650,8,24,9,0,720.17,25.0517,65.51,0,1.275
2010,5651,8,24,10,0,727.89,25.64,59.657,0,3.055
2010,5652,8,24,11,0,845.69,26.5217,56.422,0,2.905
2010,5653,8,24,12,0,650.97,26.87,54.058,0,2.3483
2010,5654,8,24,13,0,776.62,27.7233,50.392,0,2.6917
2010,5655,8,24,14,0,611.39,28.0417,48.695,0,2.7
2010,5656,8,24,15,0,390.8,27.9133,49.188,0,2.91
2010,5657,8,24,16,0,249.43,27.7267,49.522,0,3.0133
2010,5658,8,24,17,0,126.94,27.3483,53.248,0,2.27
2010,5659,8,24,18,0,13.7,25.4933,60.323,0,2.5983
2010,5660,8,24,19,0,0,24.1117,67.177,0,2.0517
2010,5661,8,24,20,0,0,22.9183,74.9,0,1.3433
2010,5662,8,24,21,0,0,22.1633,77.263,0,0.7033
2010,5663,8,24,22,0,0,21.16,81.602,0,3.0033
2010,5664,8,24,23,0,0,20.4583,90.112,0,3.455
2010,5665,8,25,0,0,0,20.245,88.648,0,3.265
2010,5666,8,25,1,0,0,19.8283,85.987,0,4.0033
2010,5667,8,25,2,0,0,19.6467,85.523,0,3.9467
2010,5668,8,25,3,0,0,19.385,79.988,0,5.275
2010,5669,8,25,4,0,0,18.4983,76.64,0,4.8967
2010,5670,8,25,5,0,15.02,16.775,81.547,0,3.7167
2010,5671,8,25,6,0,160.8,17.045,79.232,0,3.7167
2010,5672,8,25,7,0,371.27,18.8317,69.523,0,4.72
2010,5673,8,25,8,0,576.13,20.7617,59.68,0,5.5883
2010,5674,8,25,9,0,746.29,22.4233,49.81,0,5.7067
2010,5675,8,25,10,0,863.89,23.595,42.665,0,5.0133
2010,5676,8,25,11,0,926.32,24.1933,40.937,0,5.0583
2010,5677,8,25,12,0,922.35,24.675,39.47,0,5.3333
2010,5678,8,25,13,0,851.53,25.2833,36.563,0,5.5867
2010,5679,8,25,14,0,726.11,25.52,35.163,0,5.2683
2010,5680,8,25,15,0,547.93,25.3867,37.267,0,5.8167
2010,5681,8,25,16,0,342.05,25.01,37.953,0,5.5817
2010,5682,8,25,17,0,140.01,23.945,43.065,0,4.255
2010,5683,8,25,18,0,10.93,21.4617,53.145,0,3.4317
2010,5684,8,25,19,0,0,19.1683,63.043,0,2.9183
2010,5685,8,25,20,0,0,18.4067,65.812,0,2.7967
2010,5686,8,25,21,0,0,17.1083,72.81,0,3.2033
2010,5687,8,25,22,0,0,15.625,79.917,0,2.7817
2010,5688,8,25,23,0,0,14.6083,84.463,0,2.415
2010,5689,8,26,0,0,0,14.0967,86.027,0,1.9783
2010,5690,8,26,1,0,0,13.7233,87.213,0,2.2833
2010,5691,8,26,2,0,0,13.445,88.47,0,2.1967
2010,5692,8,26,3,0,0,13.0583,90.027,0,2.3333
2010,5693,8,26,4,0,0,12.8433,90.41,0,2.3833
2010,5694,8,26,5,0,16.21,12.74,90.453,0,2.8367
2010,5695,8,26,6,0,146.91,13.9967,88.242,0,2.2167
2010,5696,8,26,7,0,268.52,16.985,80.392,0,1.5267
2010,5697,8,26,8,0,515.03,19.6983,64.877,0,2.9517
2010,5698,8,26,9,0,736.16,21.4,56.702,0,2.1933
2010,5699,8,26,10,0,945.04,22.7467,51.345,0,1.57
2010,5700,8,26,11,0,704.21,23.1867,47.152,0,1.3233
2010,5701,8,26,12,0,812.44,24.3367,42.42,0,1.2617
2010,5702,8,26,13,0,885.49,24.7867,42.148,0,1.87
2010,5703,8,26,14,0,622.63,25.2467,40.842,0,1.4217
2010,5704,8,26,15,0,536.6,25.62,38.897,0,1.4667
2010,5705,8,26,16,0,346.14,25.7933,38.547,0,1.2833
2010,5706,8,26,17,0,143.87,25.105,40.768,0,1.4517
2010,5707,8,26,18,0,10.74,23.85,45.153,0,1.6533
2010,5708,8,26,19,0,0,21.1433,56.602,0,2.1317
2010,5709,8,26,20,0,0,18.815,68.29,0,0.83
2010,5710,8,26,21,0,0,17.47,73.025,0,0.3833
2010,5711,8,26,22,0,0,17.1167,73.033,0,1.2017
2010,5712,8,26,23,0,0,16.3817,75.548,0,1.2483
2010,5713,8,27,0,0,0,14.89,82.095,0,1.2017
2010,5714,8,27,1,0,0,14.955,80.367,0,0.7117
2010,5715,8,27,2,0,0,15.2,77.052,0,0.7267
2010,5716,8,27,3,0,0,14.6183,78.765,0,1.235
2010,5717,8,27,4,0,0,14.255,79.517,0,1.5767
2010,5718,8,27,5,0,17.74,13.995,80.248,0,1.8617
2010,5719,8,27,6,0,159.22,15.1867,78.75,0,1.33
2010,5720,8,27,7,0,358.75,18.4167,67.583,0,2.515
2010,5721,8,27,8,0,556.45,21.71,51.775,0,3.0117
2010,5722,8,27,9,0,722.92,23.6717,42.538,0,2.335
2010,5723,8,27,10,0,842.94,24.9467,40.2,0,2.0183
2010,5724,8,27,11,0,901.75,25.9167,36.645,0,1.8717
2010,5725,8,27,12,0,904.21,26.8567,33.422,0,2.22
2010,5726,8,27,13,0,837.14,27.5033,31.487,0,2.0567
2010,5727,8,27,14,0,711.23,27.9283,31.965,0,2.3833
2010,5728,8,27,15,0,539.28,28.525,31.082,0,1.6833
2010,5729,8,27,16,0,338.15,28.3833,30.715,0,2.1467
2010,5730,8,27,17,0,137.1,27.6367,33.123,0,2.3367
2010,5731,8,27,18,0,7.81,24.83,45.457,0,3.0183
2010,5732,8,27,19,0,0,22.7117,52.86,0,3.6467
2010,5733,8,27,20,0,0,20.605,60.772,0,3.225
2010,5734,8,27,21,0,0,19.67,63.24,0,2.78
2010,5735,8,27,22,0,0,19.2083,63.097,0,2.7667
2010,5736,8,27,23,0,0,18.6117,64.197,0,2.9267
2010,5737,8,28,0,0,0,17.91,66.403,0,3.5217
2010,5738,8,28,1,0,0,16.7183,71.322,0,3.39
2010,5739,8,28,2,0,0,16.4483,71.153,0,3.5967
2010,5740,8,28,3,0,0,15.14,75.397,0,3.3783
2010,5741,8,28,4,0,0,14.6667,76.797,0,3.2583
2010,5742,8,28,5,0,16.01,14.19,77.265,0,3.3017
2010,5743,8,28,6,0,159.98,15.4083,77.213,0,2.6417
2010,5744,8,28,7,0,363.25,19.58,64.547,0,3.5667
2010,5745,8,28,8,0,562.12,23.0333,54.938,0,3.59
2010,5746,8,28,9,0,731.86,25.6967,45.45,0,3.485
2010,5747,8,28,10,0,854.16,27.6867,33.915,0,4.6217
2010,5748,8,28,11,0,916.3,28.6533,30.8,0,5.1283
2010,5749,8,28,12,0,918.52,29.4567,28.178,0,4.9917
2010,5750,8,28,13,0,849.79,30.3883,26.707,0,4.015
2010,5751,8,28,14,0,709.07,30.9567,28.225,0,4.1917
2010,5752,8,28,15,0,516.07,31.025,33.66,0,4.165
2010,5753,8,28,16,0,301.05,30.6983,40.627,0,3.9967
2010,5754,8,28,17,0,99.84,29.3383,48.668,0,3.5533
2010,5755,8,28,18,0,4.83,27.6083,56.017,0,2.555
2010,5756,8,28,19,0,0,25.8583,63.463,0,2.6883
2010,5757,8,28,20,0,0,24.2983,69.022,0,3.3583
2010,5758,8,28,21,0,0,23.6967,70.815,0,3.08
2010,5759,8,28,22,0,0,22.9383,73.307,0,3.12
2010,5760,8,28,23,0,0,22.8517,74.332,0,3.5383
2010,5761,8,29,0,0,0,22.1667,79.093,0,3.3733
2010,5762,8,29,1,0,0,21.4567,83.403,0,3.0867
2010,5763,8,29,2,0,0,20.78,87.313,0,2.26
2010,5764,8,29,3,0,0,20.4717,89.038,0,2.16
2010,5765,8,29,4,0,0,20.6317,89.37,0,2.245
2010,5766,8,29,5,0,9.07,20.595,90.267,0,2.605
2010,5767,8,29,6,0,127.46,21.7117,87.512,0,2.41
2010,5768,8,29,7,0,310.15,25.0833,74.932,0,3.925
2010,5769,8,29,8,0,506.79,27.4,65.078,0,5.07
2010,5770,8,29,9,0,671.92,28.9733,59.075,0,5.4833
2010,5771,8,29,10,0,797.57,30.295,53.347,0,5.5133
2010,5772,8,29,11,0,752.12,31.285,48.347,0,6.0883
2010,5773,8,29,12,0,844.97,31.9783,44.1,0,6.835
2010,5774,8,29,13,0,735.79,32.3533,40.642,0,7.0183
2010,5775,8,29,14,0,687.23,32.5583,38.835,0,7.1967
2010,5776,8,29,15,0,459.15,32.1183,40.458,0,6.7567
2010,5777,8,29,16,0,256.75,31.55,42.065,0,5.86
2010,5778,8,29,17,0,78.66,30.2883,45.978,0,4.34
2010,5779,8,29,18,0,11.05,28.2567,54.327,0,2.8217
2010,5780,8,29,19,0,0,25.8017,63.96,0,2.9733
2010,5781,8,29,20,0,0,24.3183,70.275,0,3.3533
2010,5782,8,29,21,0,0,23.8517,70.712,0,2.91
2010,5783,8,29,22,0,0,22.4317,78.657,0,2.9283
2010,5784,8,29,23,0,0,21.48,83.15,0,2.3883
2010,5785,8,30,0,0,0,20.9567,85.33,0,2.2583
2010,5786,8,30,1,0,0,20.0533,88.267,0,2.4867
2010,5787,8,30,2,0,0,19.8167,89.385,0,2.6833
2010,5788,8,30,3,0,0,19.225,92.118,0,2.9567
2010,5789,8,30,4,0,0,19.2,93.202,0,2.8217
2010,5790,8,30,5,0,9.55,19.7167,92.715,0,3.155
2010,5791,8,30,6,0,89.85,20.7967,89.297,0,3.1933
2010,5792,8,30,7,0,155.08,22.4617,83.172,0,4.3967
2010,5793,8,30,8,0,261.52,24.02,76.81,0,4.9933
2010,5794,8,30,9,0,422.12,25.03,73.468,0.127,6.885
2010,5795,8,30,10,0,523.58,25.5967,73.395,0,7.41
2010,5796,8,30,11,0,545.39,26.0267,72.895,0,6.8367
2010,5797,8,30,12,0,483.01,27.055,68.362,0,6.88
2010,5798,8,30,13,0,506.82,28.1883,63.447,0,6.4217
2010,5799,8,30,14,0,533.86,28.9183,60.578,0.127,6.505
2010,5800,8,30,15,0,366.84,28.69,61.462,0,5.9867
2010,5801,8,30,16,0,195.99,28.6483,61.325,0,5.955
2010,5802,8,30,17,0,123.24,27.7067,67.452,0,5.4617
2010,5803,8,30,18,0,2.97,26.1817,75.528,0,3.875
2010,5804,8,30,19,0,0,24.5233,82.922,0,2.6633
2010,5805,8,30,20,0,0,23.705,84.813,0,3.2567
2010,5806,8,30,21,0,0,23.255,86.078,0,3.4917
2010,5807,8,30,22,0,0,22.8817,87.038,0,3.185
2010,5808,8,30,23,0,0,22.2567,89.573,0,2.6767
2010,5809,8,31,0,0,0,21.9433,91.062,0,2.6667
2010,5810,8,31,1,0,0,22.12,90.442,0,3.4617
2010,5811,8,31,2,0,0,21.6633,91.413,0,2.61
2010,5812,8,31,3,0,0,20.9467,93.278,0,2.2867
2010,5813,8,31,4,0,0,20.51,94.22,0,2.4583
2010,5814,8,31,5,0,10.19,20.6817,93.003,0,2.77
2010,5815,8,31,6,0,133.32,21.5917,89.183,0,3.335
2010,5816,8,31,7,0,319.54,23.5967,81.083,0,5.2383
2010,5817,8,31,8,0,510.06,25.3433,74.705,0,6.0183
2010,5818,8,31,9,0,677.18,27.1967,67.762,0,6.0533
2010,5819,8,31,10,0,742.77,28.885,60.633,0,6.91
2010,5820,8,31,11,0,650.3,29.59,56.935,0,7.045
2010,5821,8,31,12,0,685.91,30.37,53.948,0,6.38
2010,5822,8,31,13,0,734.15,30.7583,52.105,0,6.5583
2010,5823,8,31,14,0,684.96,31.3783,49.247,0,6.375
2010,5824,8,31,15,0,506.1,31.4733,48.388,0,6.2083
2010,5825,8,31,16,0,301.29,31.055,50.128,0,6.2283
2010,5826,8,31,17,0,105.25,29.925,54.867,0,5.41
2010,5827,8,31,18,0,0,27.8967,64.052,0,4.465
2010,5828,8,31,19,0,0,26.035,72.11,0,4.1783
2010,5829,8,31,20,0,0,25.295,75.512,0,4.0217
2010,5830,8,31,21,0,0,24.51,78.53,0,3.5133
2010,5831,8,31,22,0,0,23.8367,81.235,0,3.5583
2010,5832,8,31,23,0,0,23.8,81.047,0,3.8967
2010,5833,9,1,0,0,0,23.3283,82.612,0,3.9
2010,5834,9,1,1,0,0,23.065,82.758,0,4.43
2010,5835,9,1,2,0,0,22.8983,81.773,0,4.8767
2010,5836,9,1,3,0,0,22.8617,80.21,0,4.7083
2010,5837,9,1,4,0,0,22.9017,78.905,0,5.1333
2010,5838,9,1,5,0,1.02,23.1033,75.888,0,5.0333
2010,5839,9,1,6,0,18.98,23.2467,77.253,0,5.2033
2010,5840,9,1,7,0,49.16,21.035,86.23,0.127,4.9333
2010,5841,9,1,8,0,183.1,21.5583,83.152,0.127,4.605
2010,5842,9,1,9,0,297.26,23.83,80.575,0,5.4017
2010,5843,9,1,10,0,395.82,25.3167,76.405,0,5.2233
2010,5844,9,1,11,0,154.66,25.3067,75.947,0.127,5.0917
2010,5845,9,1,12,0,322.99,24.93,78.642,0.254,5.4867
2010,5846,9,1,13,0,257.95,24.7267,78.132,0.127,5.63
2010,5847,9,1,14,0,183.68,23.765,83.093,0.762,4.5133
2010,5848,9,1,15,0,113.91,22.4517,90.73,0.254,3.2317
2010,5849,9,1,16,0,72.32,22.5617,91.838,0.127,2.825
2010,5850,9,1,17,0,18.42,22.5267,93.683,0.508,2.095
2010,5851,9,1,18,0,0,22.2,93.26,0.127,1.18
2010,5852,9,1,19,0,0,22.02,92.198,0.127,1.1033
2010,5853,9,1,20,0,0,21.865,93.612,0.127,0.9383
2010,5854,9,1,21,0,0,21.7683,95.022,0.127,1.8267
2010,5855,9,1,22,0,0,21.7333,94.448,0.127,1.7867
2010,5856,9,1,23,0,0,21.8433,96.147,0.127,1.39
2010,5857,9,2,0,0,0,21.79,96.57,0.254,2.205
2010,5858,9,2,1,0,0,21.79,96.863,0.127,2.31
2010,5859,9,2,2,0,0,22.0483,96.113,2.54,2.9317
2010,5860,9,2,3,0,0,22.0467,93.342,0.254,1.0683
2010,5861,9,2,4,0,0,21.7467,95.077,3.048,1.2733
2010,5862,9,2,5,0,0,21.2,95.668,5.08,3.0483
2010,5863,9,2,6,0,4.75,21.3333,94.773,10.922,1.8917
2010,5864,9,2,7,0,19.89,21.38,94.8,2.286,3.8833
2010,5865,9,2,8,0,49.2,21.8683,93.53,1.27,5.73
2010,5866,9,2,9,0,436.21,22.845,89.048,0,6.8
2010,5867,9,2,10,0,484.41,24.5083,79.183,0,8.82
2010,5868,9,2,11,0,337.52,24.9833,76.553,0,6.9867
2010,5869,9,2,12,0,693.33,26.9083,66.912,0,8.755
2010,5870,9,2,13,0,681.91,27.5783,64.813,0,8.045
2010,5871,9,2,14,0,495.58,27.8267,66.332,0,7.3783
2010,5872,9,2,15,0,320.85,28.3983,65.812,0,6.8067
2010,5873,9,2,16,0,72.69,27.33,70.078,0,5.8067
2010,5874,9,2,17,0,0,26.0917,74.943,0,4.2933
2010,5875,9,2,18,0,0,24.4483,82.45,0.254,4.2567
2010,5876,9,2,19,0,0,21.77,92.802,1.27,3.2217
2010,5877,9,2,20,0,0,21.1767,92.562,0.762,6.3817
2010,5878,9,2,21,0,0,20.0483,93.042,1.524,4.1383
2010,5879,9,2,22,0,0,19.8583,94.753,0.127,2.2767
2010,5880,9,2,23,0,0,20.095,95.45,0.127,3.7067
2010,5881,9,3,0,0,0,19.5667,95.602,2.794,4.6333
2010,5882,9,3,1,0,0,19.1767,92.585,0.127,5.3667
2010,5883,9,3,2,0,0,17.57,91.567,0,5.3017
2010,5884,9,3,3,0,0,16.9483,92.082,0,5.4117
2010,5885,9,3,4,0,0,16.0117,93.067,0,4.9433
2010,5886,9,3,5,0,13.49,15.2983,92.957,0,4.255
2010,5887,9,3,6,0,123.71,15.5233,90.658,0,5.3583
2010,5888,9,3,7,0,335.31,16.2217,85.248,0,6.9283
2010,5889,9,3,8,0,543.7,17.3383,76.622,0,7.6083
2010,5890,9,3,9,0,718.34,18.595,65.775,0,7.9383
2010,5891,9,3,10,0,820.02,20.0483,56.237,0,8.2533
2010,5892,9,3,11,0,804.89,20.8767,50.125,0,9.2
2010,5893,9,3,12,0,820.96,21.4317,45.29,0,9.9317
2010,5894,9,3,13,0,818.69,21.8167,40.702,0,10.4717
2010,5895,9,3,14,0,653.17,22.07,38.79,0,10.2067
2010,5896,9,3,15,0,491.58,21.9117,40.51,0,10.5583
2010,5897,9,3,16,0,242.54,21.2583,43.982,0,9.2067
2010,5898,9,3,17,0,98.25,20.4317,46.525,0,7.565
2010,5899,9,3,18,0,0,18.755,53.195,0,5.505
2010,5900,9,3,19,0,0,17.6183,60.558,0,4.315
2010,5901,9,3,20,0,0,15.82,70.507,0,2.9333
2010,5902,9,3,21,0,0,15.63,71.725,0,3.3017
2010,5903,9,3,22,0,0,14.6433,75.06,0,2.9567
2010,5904,9,3,23,0,0,13.7683,79.357,0,3.1267
2010,5905,9,4,0,0,0,13.03,83.488,0,3.4
2010,5906,9,4,1,0,0,11.9633,88.623,0,3.3167
2010,5907,9,4,2,0,0,11.43,90.895,0,3.5567
2010,5908,9,4,3,0,0,11.51,89.99,0,3.6367
2010,5909,9,4,4,0,0,10.7767,92.712,0,3.2917
2010,5910,9,4,5,0,8.8,11.1933,90.265,0,3.9767
2010,5911,9,4,6,0,142.07,11.96,87.04,0,4.7983
2010,5912,9,4,7,0,348.63,13.38,79.203,0,5.685
2010,5913,9,4,8,0,544.3,14.77,69.542,0,5.6017
2010,5914,9,4,9,0,702.99,15.945,61.717,0,6.0217
2010,5915,9,4,10,0,847.84,17.1717,52.888,0,5.64
2010,5916,9,4,11,0,906.4,18.2033,45.272,0,6.4033
2010,5917,9,4,12,0,900.23,19.285,41.407,0,6.7467
2010,5918,9,4,13,0,823.8,19.7517,38.753,0,7.1417
2010,5919,9,4,14,0,689.07,20.15,39.682,0,7.035
2010,5920,9,4,15,0,508.14,20.2567,40.31,0,6.655
2010,5921,9,4,16,0,310.29,20.065,41.437,0,6.115
2010,5922,9,4,17,0,105.38,19.1383,47.13,0,4.3833
2010,5923,9,4,18,0,0.54,17.225,56.09,0,2.68
2010,5924,9,4,19,0,0,16.6683,58.285,0,2.355
2010,5925,9,4,20,0,0,14.8483,67.607,0,2.6067
2010,5926,9,4,21,0,0,13.27,76.877,0,0.965
2010,5927,9,4,22,0,0,12.7633,79.543,0,0.415
2010,5928,9,4,23,0,0,12.09,82.535,0,1.1667
2010,5929,9,5,0,0,0,11.77,82.658,0,0.985
2010,5930,9,5,1,0,0,10.965,86.178,0,0.8883
2010,5931,9,5,2,0,0,10.52,88.602,0,1.3467
2010,5932,9,5,3,0,0,10.5633,88.052,0,1.32
2010,5933,9,5,4,0,0,9.6417,91.172,0,1.6
2010,5934,9,5,5,0,9.72,9.1683,91.573,0,1.885
2010,5935,9,5,6,0,133.62,10.855,88.055,0,1.555
2010,5936,9,5,7,0,323.19,14.9617,74.697,0,2.8567
2010,5937,9,5,8,0,519.8,18.3083,56.107,0,3.795
2010,5938,9,5,9,0,686.23,20.3283,44.762,0,3.8833
2010,5939,9,5,10,0,807.4,21.5883,40.953,0,3.8567
2010,5940,9,5,11,0,867.9,22.6283,38.962,0,4.44
2010,5941,9,5,12,0,865.22,23.275,36.987,0,4.9283
2010,5942,9,5,13,0,793.62,24.1183,35.787,0,5.5267
2010,5943,9,5,14,0,661.9,24.7217,35.322,0,5.7417
2010,5944,9,5,15,0,489.41,24.9933,34.632,0,6.2317
2010,5945,9,5,16,0,300.31,24.91,35.237,0,6.6083
2010,5946,9,5,17,0,95.75,23.8067,40.017,0,5.215
2010,5947,9,5,18,0,0,21.025,51.162,0,3.2467
2010,5948,9,5,19,0,0,18.655,61.243,0,3.36
2010,5949,9,5,20,0,0,17.245,69.855,0,3.2217
2010,5950,9,5,21,0,0,17.3217,70.055,0,3.0967
2010,5951,9,5,22,0,0,16.3,74.785,0,2.6183
2010,5952,9,5,23,0,0,15.6033,78.882,0,0.995
2010,5953,9,6,0,0,0,15.9333,75.908,0,2.2133
2010,5954,9,6,1,0,0,15.4133,77.26,0,3.6333
2010,5955,9,6,2,0,0,15.17,76.463,0,2.6733
2010,5956,9,6,3,0,0,14.4717,80.067,0,2.8083
2010,5957,9,6,4,0,0,14.58,78.502,0,2.8467
2010,5958,9,6,5,0,2.35,13.7633,81.573,0,2.9917
2010,5959,9,6,6,0,60.53,14.8933,78.318,0,3.0683
